Ciclo,Tempo_Total_Previsao,Tempo_Leitura,Tempo_Previsao_Rede,Tempo_Escrita,Entradas,Saidas
84,0.020873546600341797,0.009085893630981445,0.00018978118896484375,0.011348724365234375,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
85,0.024251699447631836,0.01569056510925293,0.00019121170043945312,0.008070707321166992,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
86,0.018655061721801758,0.010201692581176758,0.00019025802612304688,0.007996797561645508,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
87,0.027314186096191406,0.01785874366760254,0.00019288063049316406,0.008978843688964844,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
88,0.017616748809814453,0.010201692581176758,0.00019049644470214844,0.006951332092285156,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
89,0.0164797306060791,0.009028434753417969,0.00019025802612304688,0.007001638412475586,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
90,0.015131711959838867,0.007840633392333984,0.00018835067749023438,0.006849050521850586,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
91,0.024651765823364258,0.015726089477539062,0.00032210350036621094,0.008152246475219727,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
92,0.016554832458496094,0.007962703704833984,0.0003337860107421875,0.007912397384643555,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
93,0.02662062644958496,0.0169219970703125,0.0002982616424560547,0.009124994277954102,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
94,0.017531156539916992,0.007887125015258789,0.00018739700317382812,0.00921010971069336,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
95,0.016192197799682617,0.007821798324584961,0.0001876354217529297,0.00793910026550293,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
96,0.024057865142822266,0.014497756958007812,0.0001990795135498047,0.009085416793823242,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
97,0.018671751022338867,0.010251522064208984,0.0001881122589111328,0.007929563522338867,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
98,0.016283035278320312,0.00906062126159668,0.00019049644470214844,0.006766557693481445,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
99,0.028799772262573242,0.01807856559753418,0.00019502639770507812,0.010197639465332031,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
100,0.01852250099182129,0.008085012435913086,0.00018858909606933594,0.009983301162719727,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
101,0.0219419002532959,0.012386798858642578,0.00018835067749023438,0.009097576141357422,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
102,0.02200150489807129,0.013518333435058594,0.00025534629821777344,0.007839679718017578,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
103,0.019609689712524414,0.01232457160949707,0.00021266937255859375,0.00677800178527832,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
104,0.028686046600341797,0.01148080825805664,0.00018978118896484375,0.01674628257751465,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
105,0.019027233123779297,0.01145482063293457,0.0003960132598876953,0.006773710250854492,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
106,0.026521921157836914,0.01231694221496582,0.00019097328186035156,0.013741493225097656,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
107,0.015084266662597656,0.007754087448120117,0.00018906593322753906,0.0068950653076171875,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
108,0.018895626068115234,0.009006977081298828,0.00034546852111816406,0.009171485900878906,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
109,0.01876521110534668,0.0081024169921875,0.000217437744140625,0.01010584831237793,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
110,0.019870996475219727,0.011559724807739258,0.00020647048950195312,0.007807493209838867,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
111,0.024468421936035156,0.012468338012695312,0.0002257823944091797,0.011504173278808594,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
112,0.015248537063598633,0.007928133010864258,0.0001914501190185547,0.006879091262817383,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
113,0.016550064086914062,0.008078336715698242,0.0001881122589111328,0.008037567138671875,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
114,0.015178203582763672,0.0077626705169677734,0.00018906593322753906,0.006979703903198242,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
115,0.022972822189331055,0.008941411972045898,0.00019073486328125,0.01348114013671875,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
116,0.01549673080444336,0.007974863052368164,0.00028896331787109375,0.006942033767700195,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
117,0.024132966995239258,0.012333154678344727,0.0001914501190185547,0.01130223274230957,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
118,0.020937204360961914,0.012272834777832031,0.0002849102020263672,0.007974386215209961,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
119,0.018782854080200195,0.009132862091064453,0.00023221969604492188,0.008982419967651367,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
120,0.02387857437133789,0.013342618942260742,0.00019121170043945312,0.010055780410766602,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
121,0.01773858070373535,0.009093046188354492,0.000194549560546875,0.008181571960449219,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
122,0.01889801025390625,0.008995532989501953,0.00019097328186035156,0.009343147277832031,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
123,0.02306985855102539,0.015783071517944336,0.00019311904907226562,0.00682377815246582,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
124,0.01668858528137207,0.00928044319152832,0.00019025802612304688,0.006945371627807617,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
125,0.02088332176208496,0.013486385345458984,0.0001919269561767578,0.006897687911987305,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
126,0.020850419998168945,0.007887125015258789,0.0001888275146484375,0.01248478889465332,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
127,0.015477657318115234,0.007901191711425781,0.0001888275146484375,0.007135629653930664,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
128,0.021228790283203125,0.010135412216186523,0.00021958351135253906,0.010347127914428711,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
129,0.02089834213256836,0.01256704330444336,0.0002562999725341797,0.007794857025146484,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
130,0.01891040802001953,0.011445760726928711,0.00019025802612304688,0.007001638412475586,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
131,0.018463134765625,0.008875131607055664,0.00018930435180664062,0.009146690368652344,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
132,0.02308368682861328,0.014866828918457031,0.00019121170043945312,0.007753133773803711,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
133,0.023316144943237305,0.010464906692504883,0.0002048015594482422,0.012378931045532227,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
134,0.017711400985717773,0.009208917617797852,0.0001952648162841797,0.008051395416259766,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
135,0.024146080017089844,0.015769481658935547,0.00019168853759765625,0.007913351058959961,"[308.4191589355469, 346.00274658203125, 866.5879516601562, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[2.8618496461518816e-12, 0.9508407711982727, 9.31540153852441e-15, 0.0003207298868801445, 0.048831939697265625, 6.562702310475288e-06]"
