params,num_parameters,num_epochs,epoch_train_time,training_time,backpropagation_time,loss_min,max_cpu_usage,max_ram_usage,accuracy,f1_score,precision,recall,confusion_matrix
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.01, 'weight_decay': 0.0005}",11558,128,0.4811391830444336,65.06230139732361,1.800140652519006,0.06770627945661545,0.0,30.7,97.38206324520478,0.9733095397339174,0.974771163959836,0.9738206324520476,"[[1894, 0, 0, 0, 0, 0], [30, 1690, 30, 18, 55, 129], [0, 0, 1907, 0, 0, 0], [0, 5, 0, 1990, 0, 0], [0, 4, 0, 0, 1862, 21], [0, 0, 11, 0, 0, 1928]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.01, 'weight_decay': 0.0001}",11558,128,0.4969015121459961,65.45586442947388,1.807148169193949,0.03428350389003754,0.0,30.6,97.8054259547261,0.9776097455422513,0.9787322630534021,0.9780542595472611,"[[1891, 0, 0, 3, 0, 0], [26, 1720, 23, 28, 55, 100], [0, 0, 1904, 3, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 16, 1923]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.001, 'weight_decay': 0.0}",11558,128,0.4631383419036865,64.18904829025269,1.7563297648678768,0.02692033350467682,0.0,30.6,98.7817522032141,0.9876711659693219,0.9880251555783601,0.987817522032141,"[[1894, 0, 0, 0, 0, 0], [19, 1819, 10, 21, 31, 52], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 8, 1931]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.001, 'weight_decay': 0.0005}",11558,128,0.5136568546295166,68.48303270339966,1.9065023983245368,0.05351429805159569,0.0,30.6,98.09054777950578,0.9805202772084328,0.9814507637063273,0.9809054777950579,"[[1894, 0, 0, 0, 0, 0], [28, 1739, 25, 20, 50, 90], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 8, 1931]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.001, 'weight_decay': 0.0001}",11558,128,0.5078718662261963,67.81205296516418,1.9131502607366542,0.04643753543496132,0.0,30.6,98.64351131847243,0.9862525421479535,0.9867188505110345,0.9864351131847244,"[[1894, 0, 0, 0, 0, 0], [16, 1802, 13, 20, 35, 66], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 7, 1932]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.1, 'weight_decay': 0.0}",43590,128,0.6034376621246338,66.69252443313599,1.8018031758921487,0.6845898032188416,0.0,30.6,32.03732503888025,0.16470788376205794,0.11151044150838532,0.3203732503888025,"[[0, 0, 0, 1836, 0, 58], [0, 0, 0, 481, 0, 1471], [0, 0, 0, 1826, 0, 81], [0, 0, 0, 1874, 0, 121], [0, 0, 0, 622, 0, 1265], [0, 0, 0, 105, 0, 1834]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.1, 'weight_decay': 0.0005}",43590,128,0.46733570098876953,67.1801347732544,1.8482598793375624,0.33847665786743164,0.0,30.7,86.83255572835667,0.8534181869449656,0.8884786896810608,0.8683255572835666,"[[1868, 0, 26, 0, 0, 0], [108, 744, 50, 24, 844, 182], [14, 0, 1893, 0, 0, 0], [5, 38, 18, 1913, 11, 10], [0, 0, 37, 0, 1777, 73], [11, 0, 73, 0, 0, 1855]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.1, 'weight_decay': 0.0001}",43590,128,0.6591832637786865,68.50754165649414,1.8932904925320175,0.9969238042831421,0.8,30.7,36.581994124762396,0.24036545754857047,0.33312336662656156,0.36581994124762396,"[[26, 0, 198, 0, 1670, 0], [17, 0, 215, 0, 1719, 1], [0, 0, 1907, 0, 0, 0], [10, 0, 311, 492, 1182, 0], [15, 0, 63, 0, 1809, 0], [24, 0, 1901, 0, 14, 0]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.01, 'weight_decay': 0.0}",43590,128,0.49846839904785156,67.24040579795837,1.8333809266051093,0.02416231855750084,1.7,30.7,98.62623120787973,0.9860879873080417,0.9865451985641798,0.9862623120787973,"[[1894, 0, 0, 0, 0, 0], [24, 1804, 10, 14, 39, 61], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 11, 1928]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.01, 'weight_decay': 0.0005}",43590,128,0.504666805267334,69.78179001808167,1.939123496413231,0.06411386281251907,0.0,30.7,97.30430274753759,0.9724191480457938,0.9738666631056347,0.9730430274753759,"[[1894, 0, 0, 0, 0, 0], [31, 1676, 29, 16, 101, 99], [1, 0, 1906, 0, 0, 0], [3, 9, 0, 1983, 0, 0], [0, 4, 0, 0, 1883, 0], [0, 0, 5, 0, 14, 1920]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.01, 'weight_decay': 0.0001}",43590,128,0.5861504077911377,70.32777905464172,1.9695226021192886,0.04271075129508972,0.0,30.7,98.20286849835838,0.9817421290320792,0.9824842558000297,0.9820286849835839,"[[1889, 1, 3, 1, 0, 0], [18, 1763, 23, 18, 53, 77], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1886, 1], [0, 0, 0, 0, 13, 1926]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.001, 'weight_decay': 0.0}",43590,128,0.5033705234527588,69.64709424972534,1.9106243706339008,0.008770805783569813,0.8,30.7,99.13599447036461,0.9912972617379852,0.9914964393118779,0.9913599447036461,"[[1894, 0, 0, 0, 0, 0], [10, 1858, 6, 10, 16, 52], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 6, 1933]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.001, 'weight_decay': 0.0005}",43590,128,0.6340482234954834,69.35716557502747,1.932396072444025,0.03189380466938019,0.0,30.7,98.30654916191463,0.9827615820629035,0.9834832018767947,0.9830654916191464,"[[1894, 0, 0, 0, 0, 0], [27, 1763, 25, 18, 40, 79], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 7, 1932]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.001, 'weight_decay': 0.0001}",43590,128,0.5110180377960205,71.62180066108704,2.022380152573952,0.0116494819521904,4.1,30.7,99.03231380680836,0.9902390141951842,0.9904728270803963,0.9903231380680836,"[[1894, 0, 0, 0, 0, 0], [16, 1847, 9, 10, 18, 52], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 7, 1932]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.1, 'weight_decay': 0.0}",169094,128,0.5330307483673096,70.99614834785461,1.975590854391947,0.4782963991165161,0.8,30.7,22.22222222222222,0.13156980276072486,0.15581389148415256,0.2222222222222222,"[[1859, 0, 0, 0, 0, 35], [1804, 0, 0, 0, 0, 148], [1891, 0, 0, 0, 0, 16], [1968, 0, 0, 0, 0, 27], [1887, 0, 0, 0, 0, 0], [1226, 0, 0, 0, 0, 713]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.1, 'weight_decay': 0.0005}",169094,128,0.642148494720459,69.4457094669342,1.9379202685840837,0.3657957911491394,0.0,30.7,80.00691204423708,0.7451552350191711,0.7749893504750277,0.8000691204423709,"[[1762, 1, 45, 0, 3, 83], [54, 34, 32, 11, 1602, 219], [0, 0, 1889, 0, 0, 18], [3, 31, 57, 1875, 23, 6], [0, 16, 0, 0, 1786, 85], [0, 0, 25, 0, 0, 1914]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.1, 'weight_decay': 0.0001}",169094,128,0.5468883514404297,72.30324172973633,2.0489825938756647,0.32569408416748047,0.0,30.7,66.01002246414377,0.5955350689186182,0.6874432655718511,0.6601002246414377,"[[1879, 12, 0, 0, 3, 0], [76, 38, 2, 2, 1634, 200], [66, 38, 1680, 30, 6, 87], [81, 50, 237, 378, 1244, 5], [0, 3, 0, 0, 1807, 77], [19, 20, 41, 0, 1, 1858]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.01, 'weight_decay': 0.0}",169094,128,0.5350143909454346,71.4004635810852,1.9689724053982849,0.017592113465070724,0.0,30.7,98.64351131847243,0.9862737773964387,0.9867216160672727,0.9864351131847244,"[[1894, 0, 0, 0, 0, 0], [22, 1807, 8, 17, 27, 71], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 12, 1927]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.01, 'weight_decay': 0.0005}",169094,128,0.5758082866668701,73.00302004814148,2.0606611333378066,0.05987171456217766,0.0,30.8,97.59806462761361,0.9754071214610476,0.9768515524587947,0.9759806462761361,"[[1894, 0, 0, 0, 0, 0], [47, 1691, 9, 30, 75, 100], [4, 0, 1902, 0, 0, 1], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1886, 1], [0, 0, 0, 0, 11, 1928]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.01, 'weight_decay': 0.0001}",169094,128,0.6209862232208252,73.63498187065125,2.0784359875616136,0.04098860174417496,0.0,30.8,98.09054777950578,0.9806056662988226,0.9814866463848663,0.9809054777950579,"[[1894, 0, 0, 0, 0, 0], [25, 1753, 10, 25, 35, 104], [0, 0, 1899, 8, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 14, 1925]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.001, 'weight_decay': 0.0}",169094,128,0.5119137763977051,72.38933491706848,2.0581574516964483,0.006868741940706968,0.0,30.8,99.30015552099533,0.9929536521828471,0.9930798160780515,0.9930015552099534,"[[1894, 0, 0, 0, 0, 0], [13, 1874, 5, 10, 14, 36], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 3, 1936]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.001, 'weight_decay': 0.0005}",169094,128,0.5922889709472656,73.01526975631714,2.0866474484676845,0.0343560129404068,0.0,30.8,98.67807153965785,0.9865923784764459,0.9870356681512772,0.9867807153965785,"[[1894, 0, 0, 0, 0, 0], [24, 1803, 20, 17, 25, 63], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 4, 1935]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.001, 'weight_decay': 0.0001}",169094,128,0.5515708923339844,72.91895055770874,2.0688468447098365,0.01189419161528349,0.0,30.8,99.10143424917919,0.9909411300846335,0.9911358521973779,0.991014342491792,"[[1894, 0, 0, 0, 0, 0], [12, 1855, 10, 11, 19, 45], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 7, 1932]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [128], 'learning_rate': 0.1, 'weight_decay': 0.0}",1798,64,0.44290804862976074,30.330328226089478,1.478000738463559,0.16628381609916687,0.0,30.8,96.39709694142043,0.9629667893646173,0.9657894928197939,0.9639709694142042,"[[1890, 3, 0, 1, 0, 0], [32, 1590, 25, 18, 165, 122], [6, 0, 1899, 1, 0, 1], [0, 1, 0, 1994, 0, 0], [0, 6, 0, 0, 1881, 0], [0, 3, 4, 1, 28, 1903]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [128], 'learning_rate': 0.1, 'weight_decay': 0.0005}",1798,64,0.4857947826385498,31.18843412399292,1.5559884218069224,0.23809847235679626,0.0,30.8,91.84378780024193,0.9140948244936439,0.9249371711111614,0.9184378780024192,"[[1863, 1, 2, 15, 0, 13], [99, 1244, 34, 37, 375, 163], [12, 0, 1812, 83, 0, 0], [0, 10, 0, 1985, 0, 0], [0, 19, 0, 1, 1849, 18], [0, 0, 27, 1, 34, 1877]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [128], 'learning_rate': 0.1, 'weight_decay': 0.0001}",1798,64,0.46000123023986816,30.677916049957275,1.5455056186560745,0.19361422955989838,0.0,30.8,94.19388284085018,0.9406603536583252,0.941628339624724,0.9419388284085018,"[[1891, 0, 0, 3, 0, 0], [52, 1519, 31, 18, 199, 133], [13, 0, 1882, 12, 0, 0], [0, 32, 0, 1963, 0, 0], [0, 58, 0, 0, 1779, 50], [8, 61, 2, 0, 0, 1868]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [128], 'learning_rate': 0.01, 'weight_decay': 0.0}",1798,64,0.4528508186340332,30.720362424850464,1.5322563985546866,0.03222176060080528,0.0,30.8,98.28926905132192,0.982660144979147,0.9832198356440165,0.9828926905132193,"[[1892, 0, 0, 0, 0, 2], [15, 1778, 17, 13, 60, 69], [0, 0, 1907, 0, 0, 0], [0, 10, 0, 1985, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 2, 0, 0, 10, 1927]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [128], 'learning_rate': 0.01, 'weight_decay': 0.0005}",1798,64,0.584566593170166,31.339280366897583,1.5624563445101727,0.142018660902977,0.0,30.8,94.94556765163297,0.9477004352848117,0.9517320554268853,0.9494556765163297,"[[1876, 0, 12, 1, 0, 5], [47, 1487, 35, 25, 214, 144], [3, 0, 1904, 0, 0, 0], [3, 9, 17, 1966, 0, 0], [0, 22, 0, 0, 1837, 28], [0, 0, 15, 0, 5, 1919]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [128], 'learning_rate': 0.01, 'weight_decay': 0.0001}",1798,64,0.457103967666626,30.45621609687805,1.5132570905344827,0.06307514756917953,0.0,30.8,96.86365992742354,0.9678464216428133,0.9694698179204696,0.9686365992742354,"[[1894, 0, 0, 0, 0, 0], [40, 1643, 27, 25, 112, 105], [4, 0, 1903, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 10, 0, 0, 1855, 22], [0, 11, 5, 0, 2, 1921]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [128], 'learning_rate': 0.001, 'weight_decay': 0.0}",1798,64,0.4612247943878174,30.711831092834473,1.5035476330872422,0.11662452667951584,0.0,30.8,96.02557456367721,0.9589996622946179,0.9621950054221616,0.9602557456367721,"[[1889, 0, 0, 2, 0, 3], [44, 1561, 28, 23, 176, 120], [7, 0, 1894, 6, 0, 0], [4, 9, 13, 1969, 0, 0], [0, 2, 0, 0, 1875, 10], [0, 1, 3, 1, 8, 1926]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [128], 'learning_rate': 0.001, 'weight_decay': 0.0005}",1798,64,0.44196557998657227,30.572296857833862,1.5258658472653275,0.183706134557724,0.0,30.8,94.87644720926214,0.9470111375702813,0.9504142458493441,0.9487644720926214,"[[1889, 0, 2, 1, 0, 2], [54, 1493, 41, 23, 207, 134], [9, 0, 1896, 2, 0, 0], [5, 12, 26, 1952, 0, 0], [0, 34, 0, 0, 1827, 26], [0, 0, 15, 0, 0, 1924]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [128], 'learning_rate': 0.001, 'weight_decay': 0.0001}",1798,64,0.46309781074523926,30.567256450653076,1.5326134942390106,0.1435825675725937,0.0,30.8,95.67997235182305,0.9554982787018627,0.9583075959577574,0.9567997235182305,"[[1887, 0, 3, 1, 0, 3], [43, 1550, 34, 22, 181, 122], [3, 0, 1904, 0, 0, 0], [5, 9, 16, 1965, 0, 0], [0, 25, 0, 0, 1841, 21], [0, 0, 3, 1, 8, 1927]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [256], 'learning_rate': 0.1, 'weight_decay': 0.0}",3590,64,0.4720637798309326,32.254436016082764,1.7275144192543659,0.14827841520309448,0.0,30.8,95.8959737342319,0.957831751711012,0.9601931844609974,0.958959737342319,"[[1894, 0, 0, 0, 0, 0], [37, 1578, 27, 25, 139, 146], [21, 0, 1883, 0, 0, 3], [0, 0, 27, 1968, 0, 0], [0, 31, 0, 0, 1855, 1], [0, 3, 0, 0, 15, 1921]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [256], 'learning_rate': 0.1, 'weight_decay': 0.0005}",3590,64,0.4788236618041992,32.506582498550415,1.758313850387112,0.24971507489681244,0.0,30.8,92.94107482287886,0.9276636323751666,0.9280267353931766,0.9294107482287887,"[[1857, 0, 30, 2, 0, 5], [59, 1479, 44, 29, 204, 137], [0, 0, 1885, 22, 0, 0], [0, 16, 11, 1968, 0, 0], [0, 185, 0, 0, 1649, 53], [0, 14, 0, 6, 0, 1919]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [256], 'learning_rate': 0.1, 'weight_decay': 0.0001}",3590,64,0.6155366897583008,32.151490688323975,1.7426512152939053,0.1907133311033249,0.0,30.8,93.84828062899602,0.9373965269061524,0.9392122245670693,0.9384828062899603,"[[1877, 0, 0, 3, 0, 14], [48, 1527, 43, 19, 190, 125], [1, 0, 1905, 0, 0, 1], [0, 21, 47, 1914, 13, 0], [0, 90, 0, 0, 1791, 6], [0, 15, 14, 0, 62, 1848]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [256], 'learning_rate': 0.01, 'weight_decay': 0.0}",3590,64,0.46978116035461426,31.95790195465088,1.7076685287795224,0.04015041142702103,0.0,30.8,98.42750993606359,0.9841010176066589,0.9845665637094756,0.984275099360636,"[[1894, 0, 0, 0, 0, 0], [15, 1796, 6, 14, 60, 61], [0, 3, 1904, 0, 0, 0], [0, 6, 0, 1989, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 3, 0, 0, 14, 1922]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [256], 'learning_rate': 0.01, 'weight_decay': 0.0005}",3590,64,0.45792245864868164,31.920170545578003,1.7318256854355991,0.11059814691543579,2.5,30.7,94.97148781752203,0.9478398086774128,0.952267973829688,0.9497148781752203,"[[1874, 0, 16, 3, 0, 1], [46, 1478, 37, 28, 213, 150], [0, 0, 1902, 5, 0, 0], [0, 10, 16, 1969, 0, 0], [0, 12, 0, 0, 1844, 31], [0, 0, 14, 0, 0, 1925]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [256], 'learning_rate': 0.01, 'weight_decay': 0.0001}",3590,64,0.5109636783599854,32.32222771644592,1.7469761135813955,0.05979212746024132,0.0,30.8,97.48574390876102,0.9745079660847108,0.9751513499803632,0.9748574390876101,"[[1892, 1, 0, 1, 0, 0], [26, 1733, 12, 12, 70, 99], [0, 0, 1891, 16, 0, 0], [0, 15, 0, 1980, 0, 0], [0, 21, 0, 0, 1864, 2], [0, 0, 4, 1, 11, 1923]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [256], 'learning_rate': 0.001, 'weight_decay': 0.0}",3590,64,0.4667646884918213,31.999963998794556,1.7052418910540068,0.07957259565591812,0.0,30.8,97.10558147572145,0.970306724519486,0.9719580751254779,0.9710558147572145,"[[1893, 0, 0, 1, 0, 0], [39, 1652, 21, 21, 118, 101], [1, 0, 1906, 0, 0, 0], [1, 7, 4, 1983, 0, 0], [0, 7, 0, 0, 1877, 3], [0, 3, 0, 0, 8, 1928]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [256], 'learning_rate': 0.001, 'weight_decay': 0.0005}",3590,64,0.54129958152771,32.15573024749756,1.7478431646640484,0.1549576371908188,0.0,30.8,95.47261102471056,0.9534043441585752,0.9561634118532625,0.9547261102471056,"[[1884, 0, 7, 1, 0, 2], [48, 1548, 37, 23, 172, 124], [3, 0, 1903, 1, 0, 0], [5, 9, 24, 1957, 0, 0], [0, 27, 0, 0, 1838, 22], [0, 0, 12, 0, 7, 1920]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [256], 'learning_rate': 0.001, 'weight_decay': 0.0001}",3590,64,0.47295069694519043,32.02082848548889,1.7350988646784982,0.07761655747890472,0.8,30.8,96.71677898738552,0.9662598477790704,0.9685232132501728,0.9671677898738552,"[[1893, 0, 0, 1, 0, 0], [39, 1619, 28, 21, 141, 104], [0, 0, 1907, 0, 0, 0], [0, 10, 10, 1975, 0, 0], [0, 0, 0, 0, 1881, 6], [0, 1, 6, 0, 13, 1919]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [512], 'learning_rate': 0.1, 'weight_decay': 0.0}",7174,64,0.5679922103881836,31.510674476623535,1.656087176812874,0.13486331701278687,0.0,30.7,96.15517539312252,0.9605600009273717,0.9627632522146624,0.9615517539312252,"[[1879, 14, 0, 1, 0, 0], [33, 1587, 21, 12, 178, 121], [0, 2, 1896, 9, 0, 0], [0, 3, 0, 1992, 0, 0], [0, 19, 0, 0, 1855, 13], [0, 6, 2, 0, 11, 1920]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [512], 'learning_rate': 0.1, 'weight_decay': 0.0005}",7174,64,0.5777509212493896,32.61716270446777,1.7820632719731593,0.23368681967258453,0.0,30.8,92.18939001209608,0.9187774620468311,0.9256794145123475,0.9218939001209607,"[[1859, 0, 19, 3, 0, 13], [70, 1323, 38, 21, 328, 172], [10, 0, 1891, 6, 0, 0], [0, 29, 43, 1923, 0, 0], [0, 34, 0, 0, 1788, 65], [0, 1, 52, 0, 0, 1886]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [512], 'learning_rate': 0.1, 'weight_decay': 0.0001}",7174,64,0.447812557220459,31.901185035705566,1.693498547915574,0.19373548030853271,0.8,30.8,94.52220494211163,0.9433193843194532,0.9473291690248746,0.9452220494211163,"[[1887, 0, 6, 1, 0, 0], [38, 1465, 47, 22, 244, 136], [7, 0, 1885, 15, 0, 0], [0, 19, 0, 1976, 0, 0], [0, 20, 0, 0, 1848, 19], [0, 7, 42, 2, 9, 1879]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [512], 'learning_rate': 0.01, 'weight_decay': 0.0}",7174,64,0.4926791191101074,31.834935903549194,1.6884923308760256,0.023329827934503555,0.0,30.8,98.71263176084327,0.9869792102205677,0.9873867587021805,0.9871263176084327,"[[1893, 0, 0, 1, 0, 0], [18, 1814, 6, 16, 40, 58], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 10, 1929]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [512], 'learning_rate': 0.01, 'weight_decay': 0.0005}",7174,64,0.4654414653778076,32.06247329711914,1.720440379538379,0.10919967293739319,0.0,30.8,95.50717124589598,0.9538245110300344,0.9565812125020929,0.9550717124589597,"[[1872, 0, 17, 1, 0, 4], [42, 1555, 32, 23, 160, 140], [1, 0, 1906, 0, 0, 0], [5, 12, 15, 1963, 0, 0], [0, 23, 0, 0, 1833, 31], [0, 0, 13, 1, 0, 1925]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [512], 'learning_rate': 0.01, 'weight_decay': 0.0001}",7174,64,0.44358110427856445,31.81938886642456,1.704154638471184,0.0676349401473999,0.8,30.8,97.27838258164853,0.9720740592454592,0.9738293386621144,0.9727838258164853,"[[1891, 0, 0, 3, 0, 0], [39, 1661, 22, 19, 110, 101], [4, 1, 1901, 1, 0, 0], [0, 1, 0, 1994, 0, 0], [0, 0, 0, 0, 1876, 11], [0, 2, 0, 1, 0, 1936]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [512], 'learning_rate': 0.001, 'weight_decay': 0.0}",7174,64,0.44600629806518555,31.802708625793457,1.6762265874134314,0.06543925404548645,0.0,30.8,97.81406601002246,0.9776845080076585,0.9788115468071481,0.9781406601002246,"[[1893, 0, 0, 1, 0, 0], [29, 1716, 16, 18, 90, 83], [0, 0, 1905, 2, 0, 0], [0, 4, 0, 1991, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 2, 0, 0, 8, 1929]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [512], 'learning_rate': 0.001, 'weight_decay': 0.0005}",7174,64,0.5463345050811768,32.609097719192505,1.7600505315995478,0.1272870898246765,0.8,30.7,95.94781406601003,0.9584440790166471,0.9602481519597474,0.9594781406601002,"[[1891, 0, 2, 1, 0, 0], [45, 1596, 34, 22, 136, 119], [2, 0, 1905, 0, 0, 0], [5, 10, 18, 1962, 0, 0], [0, 37, 0, 0, 1824, 26], [0, 0, 11, 0, 1, 1927]]"
"{'batch_size': 512, 'dropout_prob': 0.5, 'epochs': 64, 'hidden_layers': [512], 'learning_rate': 0.001, 'weight_decay': 0.0001}",7174,64,0.4498178958892822,31.9902503490448,1.7235504647532662,0.09137318283319473,0.0,30.8,97.26110247105582,0.9719182334581238,0.9736398511292148,0.9726110247105582,"[[1893, 0, 0, 1, 0, 0], [33, 1662, 21, 20, 112, 104], [1, 0, 1906, 0, 0, 0], [0, 7, 2, 1986, 0, 0], [0, 0, 0, 0, 1882, 5], [0, 0, 4, 0, 7, 1928]]"
