params,num_parameters,accuracy,loss_list,training_time,backpropagation_time,max_cpu_usage,max_ram_usage
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [10, 10, 10, 10], 'learning_rate': 0.0001, 'weight_decay': 0.0001}",476,78.62450319682046,"[1.7964130640029907, 1.660075068473816, 1.8473869562149048, 1.6325831413269043, 1.834591269493103, 1.5593518018722534, 1.6322919130325317, 1.6696171760559082, 1.7331846952438354, 1.5713852643966675, 1.5671820640563965, 1.5373756885528564, 1.5928486585617065, 1.541575312614441, 1.611958384513855, 1.591622233390808, 1.3718791007995605, 1.3520922660827637, 1.4161707162857056, 1.5158687829971313, 1.5786528587341309, 1.482039213180542, 1.1284912824630737, 1.568363904953003, 1.5649151802062988, 1.476799726486206, 1.408753514289856, 1.567300796508789, 1.202810287475586, 1.1906962394714355, 1.381924033164978, 1.3843669891357422, 1.3043160438537598, 1.29885995388031, 1.2251815795898438, 1.484518051147461, 1.1365129947662354, 1.4599655866622925, 1.3272004127502441, 1.4841969013214111, 1.3685024976730347, 1.3012821674346924, 1.1673954725265503, 1.2680140733718872, 1.3018078804016113, 1.356762409210205, 1.388987421989441, 1.1757370233535767, 1.2844758033752441, 1.4839106798171997, 1.4303025007247925, 0.9816973209381104, 1.403775691986084, 1.192315936088562, 1.2176861763000488, 1.511844515800476, 1.2033594846725464, 1.1686248779296875, 1.0755752325057983, 1.363738775253296, 1.2733511924743652, 1.4032797813415527, 0.9680747389793396, 0.8343220353126526, 1.3429368734359741, 0.997275710105896, 1.09798264503479, 0.9395200610160828, 1.320470929145813, 1.1157349348068237, 0.9209102392196655, 1.1521612405776978, 0.9381576776504517, 1.1631989479064941, 1.2425830364227295, 1.010469913482666, 0.9555675387382507, 0.9016095995903015, 1.1325517892837524, 1.0970211029052734, 0.916252076625824, 1.114288330078125, 1.202967882156372, 0.9175506830215454, 1.090514063835144, 1.497228741645813, 1.137283205986023, 1.0101590156555176, 0.9666147828102112, 0.9124040007591248, 0.9149004220962524, 0.7674986124038696, 1.1817654371261597, 1.0586141347885132, 1.5151692628860474, 1.0549237728118896, 1.175339698791504, 0.9982761740684509, 1.3296390771865845, 0.9414573311805725]",271.4713137149811,1.1922297853132637,1.1,7.5
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [10, 10, 10, 10], 'learning_rate': 0.0001, 'weight_decay': 0.001}",476,78.65906341800587,"[1.973222255706787, 1.8551346063613892, 1.8583277463912964, 1.7352620363235474, 1.7988286018371582, 1.747236728668213, 1.6664958000183105, 1.7205623388290405, 1.733138918876648, 1.5015126466751099, 1.6630866527557373, 1.7379685640335083, 1.6137034893035889, 1.5716818571090698, 1.62884521484375, 1.4701186418533325, 1.6257102489471436, 1.7243460416793823, 1.5564762353897095, 1.4824265241622925, 1.6756370067596436, 1.560671329498291, 1.5142695903778076, 1.7550541162490845, 1.4608879089355469, 1.5815513134002686, 1.336283802986145, 1.4117431640625, 1.3021328449249268, 1.70477294921875, 1.4625053405761719, 1.533362627029419, 1.1858617067337036, 1.5922490358352661, 1.2769252061843872, 1.4116721153259277, 1.2930235862731934, 1.2238154411315918, 1.2969999313354492, 1.1419450044631958, 1.0937104225158691, 1.3349556922912598, 1.0750702619552612, 1.052701711654663, 1.1229526996612549, 1.4257887601852417, 1.0953447818756104, 1.3136643171310425, 1.1845817565917969, 1.4616726636886597, 1.0306305885314941, 1.0156382322311401, 1.5978084802627563, 1.206042766571045, 1.2611188888549805, 1.054427981376648, 1.1687711477279663, 1.1841931343078613, 1.0770586729049683, 1.0573581457138062, 1.4284930229187012, 1.889187216758728, 0.9357574582099915, 1.0050245523452759, 1.0796360969543457, 0.7953676581382751, 0.8640421032905579, 0.9421745538711548, 0.7937850952148438, 0.8940123915672302, 0.8115526437759399, 1.174328327178955, 0.9468414783477783, 1.064430832862854, 1.0680607557296753, 0.947993278503418, 0.9611753821372986, 1.0966285467147827, 1.193862795829773, 0.6761828660964966, 0.8716815710067749, 0.9616085290908813, 1.0037442445755005, 0.8496118187904358, 1.3825606107711792, 1.3366214036941528, 1.1554961204528809, 1.107393741607666, 1.077445149421692, 0.8282768130302429, 1.1259064674377441, 0.9032015204429626, 1.0116630792617798, 0.8645738363265991, 0.9504859447479248, 0.630631148815155, 0.9991970658302307, 0.8868728876113892, 1.171049952507019, 1.76887845993042]",269.6336946487427,1.1780700268666389,1.5,7.5
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [128, 64, 32, 16], 'learning_rate': 0.01, 'weight_decay': 0.0}",11990,95.50717124589598,"[0.7620956301689148, 0.3008486032485962, 0.32699820399284363, 0.3108033239841461, 0.3766328692436218, 0.3250221908092499, 0.19466532766819, 0.4077703356742859, 0.38664647936820984, 0.37895506620407104, 0.051203880459070206, 0.1551494151353836, 0.7849528789520264, 0.4387662708759308, 0.1269512176513672, 0.3042731285095215, 0.1996636837720871, 0.22567424178123474, 0.2231009155511856, 0.041784223169088364, 0.4717116355895996, 0.07000791281461716, 0.049881234765052795, 0.1492290496826172, 1.081897258758545, 0.3170883059501648, 0.37366893887519836, 0.39499714970588684, 0.43190649151802063, 0.21700553596019745, 0.40473413467407227, 0.2978801429271698, 0.1707555204629898, 0.7433532476425171, 0.10003097355365753, 0.22521072626113892, 0.11430630832910538, 0.30527234077453613, 0.4615933299064636, 0.07214129716157913, 0.2395460605621338, 0.4692046344280243, 0.48748236894607544, 0.12435560673475266, 0.38924095034599304, 0.20465120673179626, 0.05850834771990776, 0.13629132509231567, 0.31309691071510315, 0.2666705250740051, 0.15884380042552948, 0.19235292077064514, 0.15709194540977478, 0.13638365268707275, 0.1572427600622177, 0.49890315532684326, 0.19447392225265503, 0.33616483211517334, 0.3713584244251251, 0.4344264268875122, 0.40670573711395264, 0.1443476527929306, 0.4508071839809418, 0.3947782516479492, 0.5439566373825073, 0.29281479120254517, 0.11642002314329147, 0.5099162459373474, 0.4419780671596527, 0.11069881916046143, 0.11616890132427216, 0.3997417688369751, 0.14893798530101776, 0.08533287793397903, 0.08542755991220474, 0.6363893151283264, 0.3302589952945709, 0.28369101881980896, 0.01505959127098322, 0.746807873249054, 0.38807791471481323, 0.3787206709384918, 0.1347121149301529, 0.525402307510376, 0.22641640901565552, 0.10983648151159286, 0.284079372882843, 0.16093187034130096, 0.5011960864067078, 0.2098059207201004, 0.24598360061645508, 0.09544575959444046, 0.28303417563438416, 0.3632141053676605, 0.44561976194381714, 0.16946855187416077, 0.363717645406723, 0.08521533757448196, 0.7189030647277832, 0.1761469542980194]",299.92164969444275,1.4961303861101687,3.1,7.5
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [128, 64, 32, 16], 'learning_rate': 0.01, 'weight_decay': 0.0001}",11990,95.73181268360118,"[0.1637081503868103, 0.34173861145973206, 0.18941296637058258, 0.4061470925807953, 0.15047097206115723, 0.29734212160110474, 0.7056907415390015, 0.3926432728767395, 0.47871169447898865, 0.4299686551094055, 0.06651882827281952, 0.26250284910202026, 0.21634617447853088, 0.1988699585199356, 0.2952740490436554, 0.15953941643238068, 0.6181864738464355, 0.16097359359264374, 0.18482695519924164, 0.2271748036146164, 0.08697739243507385, 0.31255748867988586, 0.1509919911623001, 0.1404634267091751, 0.3094637393951416, 0.09488454461097717, 0.10044234246015549, 0.1627301573753357, 0.13087764382362366, 0.17316044867038727, 0.18684443831443787, 0.03938806429505348, 0.19695693254470825, 0.12314040213823318, 0.1575949788093567, 0.05453522503376007, 0.07717996835708618, 0.057533301413059235, 0.4274408221244812, 0.21559594571590424, 0.4488586187362671, 0.17448292672634125, 0.9902128577232361, 0.0866275504231453, 0.07886043936014175, 0.16634859144687653, 0.22787867486476898, 0.39633694291114807, 0.6591722965240479, 0.16917094588279724, 0.17554962635040283, 0.3752107322216034, 0.18756555020809174, 0.7243154048919678, 0.16963531076908112, 0.1974242627620697, 0.23723888397216797, 0.1082538366317749, 0.052137721329927444, 0.586115300655365, 0.23767876625061035, 0.19209299981594086, 0.5103799700737, 0.16459661722183228, 0.22032541036605835, 0.18005843460559845, 0.2281021624803543, 0.11015667766332626, 0.15402883291244507, 0.15526527166366577, 0.1794103980064392, 0.2202298641204834, 0.10570671409368515, 0.09856095910072327, 0.0538625568151474, 0.07991272956132889, 0.08282690495252609, 0.4059678912162781, 0.3336617946624756, 0.4331492483615875, 0.24081987142562866, 0.07861611992120743, 0.20607319474220276, 0.5000323057174683, 0.07724683731794357, 0.2073286920785904, 0.022761095315217972, 0.0690792128443718, 0.20399640500545502, 0.5196095108985901, 0.17896363139152527, 0.28038251399993896, 0.25919997692108154, 0.0686514675617218, 0.43036729097366333, 0.11528926342725754, 0.358767032623291, 0.23558729887008667, 0.063606858253479, 0.3934055268764496]",325.06731390953064,1.7158577191895543,1.2,7.5
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [128, 64, 32, 16], 'learning_rate': 0.01, 'weight_decay': 0.001}",11990,94.28028339381372,"[0.5501846075057983, 0.4727934002876282, 0.3686301112174988, 0.27361878752708435, 0.2994876801967621, 0.33809006214141846, 0.15639628469944, 0.32093536853790283, 0.278739869594574, 0.5664615035057068, 0.42254865169525146, 0.3396048843860626, 0.16238297522068024, 0.5405579209327698, 0.7932423949241638, 0.22458253800868988, 0.44599172472953796, 0.7212464809417725, 0.27469316124916077, 0.14345918595790863, 0.42342033982276917, 0.18029354512691498, 0.2623820900917053, 0.612084150314331, 0.28880900144577026, 0.09294960647821426, 0.166816845536232, 0.2693242132663727, 0.1887689232826233, 1.0941383838653564, 0.44898083806037903, 0.1451033353805542, 0.4793277680873871, 0.3484971523284912, 0.2572925090789795, 0.14090053737163544, 0.3852901756763458, 0.46860411763191223, 0.21457427740097046, 0.23719553649425507, 0.553053617477417, 0.6846892237663269, 0.2637474536895752, 0.5862182974815369, 0.20517635345458984, 0.25121599435806274, 0.3108772933483124, 0.9827532172203064, 0.5782493948936462, 0.54367595911026, 0.25665655732154846, 0.23107124865055084, 0.2664411962032318, 0.5007492899894714, 0.13526076078414917, 0.20801249146461487, 0.16185010969638824, 0.3020552396774292, 0.4369566738605499, 0.44655123353004456, 0.5025387406349182, 0.09145452827215195, 0.16041836142539978, 0.3866422474384308, 0.2906753122806549, 0.20841377973556519, 0.27339887619018555, 0.45651692152023315, 0.37040719389915466, 0.2895016372203827, 0.2141641229391098, 0.3224393427371979, 0.19841600954532623, 0.33402368426322937, 0.16805313527584076, 0.5372628569602966, 0.17299309372901917, 0.32247769832611084, 0.2888267934322357, 0.15401245653629303, 0.34048497676849365, 0.27689221501350403, 0.40456053614616394, 0.34309589862823486, 0.11279880255460739, 0.39106881618499756, 0.3872959315776825, 0.5108510851860046, 0.2231656014919281, 0.29891544580459595, 0.731357216835022, 0.21860380470752716, 0.10816671699285507, 0.4408555030822754, 0.16735327243804932, 0.40338364243507385, 0.23715370893478394, 0.11394216865301132, 0.1809903383255005, 0.09668655693531036]",340.5199730396271,1.8353224195828095,1.2,7.5
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [128, 64, 32, 16], 'learning_rate': 0.005, 'weight_decay': 0.0}",11990,97.55486435113184,"[0.636574923992157, 0.6804941296577454, 0.35716167092323303, 0.24308866262435913, 0.2050756812095642, 0.37050965428352356, 0.14983192086219788, 0.026760445907711983, 0.1955661177635193, 0.048142433166503906, 0.08580558001995087, 0.06459110975265503, 0.27182289958000183, 0.37706050276756287, 0.1370246559381485, 0.09243611991405487, 0.08328007161617279, 0.188434898853302, 0.4045417904853821, 0.2806766927242279, 0.43535834550857544, 0.1942947506904602, 0.15784962475299835, 0.09564372897148132, 0.12089547514915466, 0.022854173555970192, 0.1959443986415863, 0.11172319203615189, 0.3779834806919098, 0.13789576292037964, 0.09095783531665802, 0.10113000869750977, 0.08092951774597168, 0.0928032398223877, 0.029859839007258415, 0.23786960542201996, 0.04460868239402771, 0.19271446764469147, 0.11151828616857529, 0.07775478810071945, 0.1613641381263733, 0.12335753440856934, 0.21325232088565826, 0.20222371816635132, 0.09892723709344864, 0.10713009536266327, 0.2341679036617279, 0.04280005767941475, 0.03368349373340607, 0.02754518948495388, 0.19947323203086853, 0.035147979855537415, 0.23117615282535553, 0.15630221366882324, 0.07450968027114868, 0.05162225663661957, 0.1493196338415146, 0.036502063274383545, 0.061268482357263565, 0.14185620844364166, 0.03664255142211914, 0.14396820962429047, 0.15226401388645172, 0.09598810970783234, 0.4935193359851837, 0.2622561454772949, 0.03933117911219597, 0.1329641342163086, 0.02973964810371399, 0.10766494274139404, 0.25670409202575684, 0.0946301519870758, 0.24373199045658112, 0.15502919256687164, 0.020887188613414764, 0.11760392785072327, 0.09647858887910843, 0.08022502809762955, 0.18977214395999908, 0.14582155644893646, 0.10378158092498779, 0.038834232836961746, 0.18401403725147247, 0.4974653422832489, 0.47008660435676575, 0.032324668020009995, 0.2740551233291626, 0.01601068489253521, 0.15482072532176971, 0.02890426106750965, 0.02581118419766426, 0.028669333085417747, 0.39698171615600586, 0.14191652834415436, 0.09414394199848175, 0.029893783852458, 0.2883465886116028, 0.2186947762966156, 0.45559266209602356, 0.14927509427070618]",296.4082353115082,1.4495044222194187,1.2,7.5
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [128, 64, 32, 16], 'learning_rate': 0.005, 'weight_decay': 0.0001}",11990,97.12286158631416,"[0.22771495580673218, 0.20449137687683105, 0.08013075590133667, 0.6718477010726929, 0.17645815014839172, 0.48006919026374817, 0.3226577639579773, 0.21138334274291992, 0.06525953859090805, 0.42158791422843933, 0.2868926227092743, 0.34993448853492737, 0.30226457118988037, 0.5174608826637268, 0.11142125725746155, 0.0503796711564064, 0.33533838391304016, 0.144679993391037, 0.052659664303064346, 0.2544950246810913, 0.133368581533432, 0.2262142151594162, 0.11070872098207474, 0.2813118100166321, 0.10079523921012878, 0.21233835816383362, 0.18127915263175964, 0.1864144653081894, 0.1922251135110855, 0.18546710908412933, 0.20745424926280975, 0.054402951151132584, 0.2637530565261841, 0.3595939874649048, 0.08411353826522827, 0.0546221025288105, 0.6636644005775452, 0.0576193667948246, 0.04485348239541054, 0.1679210215806961, 0.07981368154287338, 0.10536101460456848, 0.048718854784965515, 0.24121317267417908, 0.18564653396606445, 0.23499678075313568, 0.11489717662334442, 0.08082424104213715, 0.03745665401220322, 0.09840090572834015, 0.34518685936927795, 0.09334789961576462, 0.21406912803649902, 0.06795783340930939, 0.07444880157709122, 0.1284438669681549, 0.043323978781700134, 0.2542775869369507, 0.07728388905525208, 0.11599273234605789, 0.4395611584186554, 0.07354377955198288, 0.3564436733722687, 0.17764364182949066, 0.10404688864946365, 0.16172970831394196, 0.16282416880130768, 0.10195627063512802, 0.04494506120681763, 0.3034530282020569, 0.037346091121435165, 0.03642408549785614, 0.10061194747686386, 0.2701958417892456, 0.03284861147403717, 0.03427981585264206, 0.26185932755470276, 0.17267197370529175, 0.13182979822158813, 0.08941938728094101, 0.17492829263210297, 0.16777294874191284, 0.15361562371253967, 0.13652707636356354, 0.0404706709086895, 0.37811917066574097, 0.24356859922409058, 0.17111724615097046, 0.19006633758544922, 0.0836389809846878, 0.023725785315036774, 0.1771641969680786, 0.05173445865511894, 0.2673386335372925, 0.2525021731853485, 0.5285462737083435, 0.08197829127311707, 0.36050426959991455, 0.1696837991476059, 0.17211054265499115]",307.723623752594,1.5605848862979952,1.2,7.5
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [128, 64, 32, 16], 'learning_rate': 0.005, 'weight_decay': 0.001}",11990,94.94556765163297,"[0.8338155746459961, 0.2821143567562103, 0.14247506856918335, 0.7055904865264893, 0.21632958948612213, 0.3807801902294159, 0.30587342381477356, 0.3525359332561493, 0.2957087457180023, 0.28900644183158875, 0.4901201128959656, 0.12284372001886368, 0.23541364073753357, 0.14018744230270386, 0.4452063739299774, 0.29176461696624756, 0.17999935150146484, 0.077678382396698, 0.21910643577575684, 0.30369654297828674, 0.10073607414960861, 0.12830179929733276, 0.17064370214939117, 0.10457625985145569, 0.21194857358932495, 0.2933487296104431, 0.2226397842168808, 0.2626190781593323, 0.18606120347976685, 0.18519140779972076, 0.115560382604599, 0.7922618985176086, 0.20987577736377716, 0.6891455054283142, 0.09444036334753036, 0.316369891166687, 0.24021634459495544, 0.058220744132995605, 0.11498302966356277, 0.41078805923461914, 0.41251471638679504, 0.2988518476486206, 0.15056242048740387, 0.19511248171329498, 0.3610026240348816, 0.20368094742298126, 0.15858785808086395, 0.11973994225263596, 0.12108489871025085, 0.5489222407341003, 0.3852498233318329, 0.2552337050437927, 0.3927343189716339, 0.3917047679424286, 0.12001760303974152, 0.07115762680768967, 0.12100773304700851, 0.13642674684524536, 0.23102979362010956, 0.17388947308063507, 0.1719253808259964, 0.18311747908592224, 0.43765172362327576, 0.13035766780376434, 0.18700814247131348, 0.22961066663265228, 0.08656773716211319, 0.052622415125370026, 0.1482490450143814, 0.45847129821777344, 0.20527620613574982, 0.378449410200119, 0.2574341893196106, 0.6914761066436768, 0.1402309685945511, 0.18846724927425385, 0.22466765344142914, 0.2490273118019104, 0.0780840814113617, 0.2610718011856079, 0.1824256032705307, 0.12041964381933212, 0.21949122846126556, 0.35467660427093506, 0.5105576515197754, 0.2894393801689148, 0.10653659701347351, 0.3651227056980133, 0.15782850980758667, 0.4086456000804901, 0.16855545341968536, 0.5962941646575928, 0.17098580300807953, 0.19672217965126038, 0.1181943491101265, 0.3854365050792694, 0.5160484910011292, 0.1685439497232437, 0.07374995201826096, 0.404680073261261]",329.22110652923584,1.7491805421713307,1.2,7.5
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [128, 64, 32, 16], 'learning_rate': 0.001, 'weight_decay': 0.0}",11990,98.29790910661828,"[0.7792246341705322, 0.8351449966430664, 0.5003681778907776, 0.3589838147163391, 0.4795391261577606, 0.36994752287864685, 0.09686828404664993, 0.5336180329322815, 0.3387632966041565, 0.25804969668388367, 0.1271963268518448, 0.4320579469203949, 0.035437390208244324, 0.4370388686656952, 0.2764832675457001, 0.25686952471733093, 0.40454915165901184, 0.16289979219436646, 0.05753282457590103, 0.06426871567964554, 0.4021947681903839, 0.2533808648586273, 0.07499661296606064, 0.09716825187206268, 0.40917113423347473, 0.050378814339637756, 0.03981482610106468, 0.1817225217819214, 0.24791422486305237, 0.07627648860216141, 0.03232944384217262, 0.16168473660945892, 0.026593351736664772, 0.10474377125501633, 0.026145918294787407, 0.08405452221632004, 0.06860978901386261, 0.03814307227730751, 0.07595459371805191, 0.06176711246371269, 0.24006031453609467, 0.04238740727305412, 0.20558638870716095, 0.13851965963840485, 0.02922363393008709, 0.1822841763496399, 0.10920072346925735, 0.15208667516708374, 0.10968481749296188, 0.07868296653032303, 0.3481556475162506, 0.03915688022971153, 0.06332942098379135, 0.22739280760288239, 0.08449766039848328, 0.21573036909103394, 0.1066519245505333, 0.0817330926656723, 0.07134959101676941, 0.3011423945426941, 0.15411944687366486, 0.021233482286334038, 0.26572614908218384, 0.05332992970943451, 0.132432222366333, 0.14469632506370544, 0.03057151846587658, 0.015124223195016384, 0.02754545398056507, 0.058119997382164, 0.28125864267349243, 0.05768318101763725, 0.026679564267396927, 0.030959350988268852, 0.030449749901890755, 0.08044762164354324, 0.09672044962644577, 0.06311077624559402, 0.1794654130935669, 0.018715379759669304, 0.048177171498537064, 0.026575498282909393, 0.051462724804878235, 0.10954079031944275, 0.15872466564178467, 0.18782110512256622, 0.028892414644360542, 0.02052055299282074, 0.030745655298233032, 0.14801035821437836, 0.026496220380067825, 0.10459982603788376, 0.03572230041027069, 0.0217778068035841, 0.205221027135849, 0.17423056066036224, 0.09838061034679413, 0.16435818374156952, 0.028574563562870026, 0.08045731484889984]",292.5777862071991,1.3913306313983642,1.3,7.5
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [128, 64, 32, 16], 'learning_rate': 0.001, 'weight_decay': 0.0001}",11990,98.3324693278037,"[0.6840314269065857, 0.5026193261146545, 0.39111101627349854, 0.24820369482040405, 0.37342751026153564, 0.38099145889282227, 0.31946584582328796, 0.31743571162223816, 0.21183007955551147, 0.2601836919784546, 0.2585929036140442, 0.06197914108633995, 0.05366221442818642, 0.11122060567140579, 0.06196514144539833, 0.141274556517601, 0.03563829883933067, 0.17671893537044525, 0.17872802913188934, 0.2828926742076874, 0.01772344671189785, 0.08318495005369186, 0.23921698331832886, 0.31426674127578735, 0.09529998153448105, 0.18014825880527496, 0.22235217690467834, 0.22206448018550873, 0.022986721247434616, 0.02602674998342991, 0.13766366243362427, 0.055377960205078125, 0.12191727757453918, 0.2476050704717636, 0.16009289026260376, 0.2877972424030304, 0.02595827542245388, 0.35500237345695496, 0.1639537215232849, 0.12912625074386597, 0.3122253715991974, 0.07323414832353592, 0.08630542457103729, 0.22485724091529846, 0.08073078095912933, 0.04528742656111717, 0.26708465814590454, 0.024489587172865868, 0.06645161658525467, 0.08233121037483215, 0.1647547334432602, 0.11925669014453888, 0.01743846945464611, 0.4939108192920685, 0.1496962308883667, 0.6579265594482422, 0.30771222710609436, 0.09952357411384583, 0.4335194528102875, 0.09995829313993454, 0.039330027997493744, 0.29971036314964294, 0.02800675481557846, 0.03642911836504936, 0.2874284088611603, 0.06040062755346298, 0.19970740377902985, 0.03195297345519066, 0.02982637844979763, 0.06245347484946251, 0.16858085989952087, 0.05362090840935707, 0.04578348249197006, 0.24099573493003845, 0.17513133585453033, 0.01660561002790928, 0.02755161002278328, 0.19766131043434143, 0.033049751073122025, 0.171902135014534, 0.015270343981683254, 0.09263252466917038, 0.14462770521640778, 0.16441045701503754, 0.03867170587182045, 0.07103521376848221, 0.21951575577259064, 0.04122931510210037, 0.02122170850634575, 0.016534453257918358, 0.1275472491979599, 0.029667221009731293, 0.0519627220928669, 0.6270361542701721, 0.05527374893426895, 0.18950141966342926, 0.09780482947826385, 0.1665474772453308, 0.025661081075668335, 0.16491585969924927]",298.3357992172241,1.4640124298590982,1.0,7.5
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [128, 64, 32, 16], 'learning_rate': 0.001, 'weight_decay': 0.001}",11990,97.79678589942975,"[0.8248069882392883, 0.397348016500473, 0.4208700954914093, 0.4476628601551056, 0.3374573588371277, 0.12183088809251785, 0.4361732304096222, 0.16447602212429047, 0.12334570288658142, 0.32593241333961487, 0.504975438117981, 0.2541689872741699, 0.13867604732513428, 0.11431305855512619, 0.22900702059268951, 0.09698710590600967, 0.03235764056444168, 0.15839225053787231, 0.04733607545495033, 0.19301877915859222, 0.1978939026594162, 0.2676873207092285, 0.2245185375213623, 0.17374765872955322, 0.09575991332530975, 0.08466209471225739, 0.16950148344039917, 0.11509818583726883, 0.200612410902977, 0.14571048319339752, 0.21839269995689392, 0.13122522830963135, 0.04875373840332031, 0.27428320050239563, 0.20453466475009918, 0.43665239214897156, 0.3438851237297058, 0.08151907473802567, 0.38919562101364136, 0.04786665737628937, 0.06419631838798523, 0.07294240593910217, 0.22675952315330505, 0.035526420921087265, 0.07573366910219193, 0.09815140068531036, 0.2546045482158661, 0.6410261392593384, 0.0876559242606163, 0.3764607310295105, 0.24564343690872192, 0.16072918474674225, 0.09908892959356308, 0.12867064774036407, 0.19666199386119843, 0.10852926224470139, 0.0397629588842392, 0.023855550214648247, 0.042575567960739136, 0.18951201438903809, 0.3452795743942261, 0.042058151215314865, 0.09191658347845078, 0.29809820652008057, 0.18057729303836823, 0.211927592754364, 0.11304362118244171, 0.36820411682128906, 0.4045174717903137, 0.06905268132686615, 0.2650136649608612, 0.09741205722093582, 0.10010382533073425, 0.27889055013656616, 0.02834032103419304, 0.2612956762313843, 0.32361900806427, 0.23297014832496643, 0.04909868538379669, 0.05700984224677086, 0.08390838652849197, 0.0786982923746109, 0.19306102395057678, 0.3825082778930664, 0.28139111399650574, 0.04584283009171486, 0.14886519312858582, 0.1336468756198883, 0.23775124549865723, 0.25941264629364014, 0.24195413291454315, 0.15071505308151245, 0.07700800150632858, 0.26870009303092957, 0.1707697957754135, 0.26750919222831726, 0.35356613993644714, 0.02383016236126423, 0.1309252828359604, 0.2289646714925766]",297.7470188140869,1.454598982689789,1.2,7.5
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [128, 64, 32, 16], 'learning_rate': 0.0001, 'weight_decay': 0.0}",11990,96.41437705201314,"[1.7898613214492798, 1.6554394960403442, 1.5337997674942017, 1.1509495973587036, 1.3485947847366333, 0.945239782333374, 0.840681254863739, 0.8479796051979065, 0.7064471244812012, 1.437509536743164, 0.8554142117500305, 0.9890838265419006, 0.9624685645103455, 0.5473356246948242, 0.6642350554466248, 0.5894615650177002, 0.25423356890678406, 1.626896619796753, 0.613486647605896, 0.6988720297813416, 0.404974102973938, 0.6120654940605164, 0.4519385099411011, 0.3015560805797577, 0.5745399594306946, 0.5089449286460876, 0.5474256873130798, 0.2104332596063614, 0.8123512864112854, 0.26720836758613586, 0.6422096490859985, 0.4024922251701355, 0.3690704107284546, 0.5527637004852295, 0.3406118154525757, 0.16738766431808472, 0.13656413555145264, 0.7365835309028625, 0.25214630365371704, 0.3101579546928406, 0.48984137177467346, 0.19004355370998383, 0.26851576566696167, 0.41751986742019653, 0.13103921711444855, 0.45114949345588684, 0.3451951742172241, 0.19560685753822327, 0.40097254514694214, 0.10311397910118103, 0.19607816636562347, 0.39676859974861145, 0.30235040187835693, 0.40239307284355164, 0.23332224786281586, 0.5041238069534302, 0.6218240857124329, 0.18887677788734436, 0.3098039925098419, 0.16333375871181488, 0.40852248668670654, 0.7474084496498108, 0.35773560404777527, 0.4783691167831421, 0.2550954222679138, 0.7447482943534851, 0.4130695164203644, 0.2286808043718338, 0.5230059027671814, 0.18306928873062134, 0.39004647731781006, 0.5220771431922913, 0.3219820559024811, 0.17101030051708221, 0.13250483572483063, 0.0902949869632721, 0.17768965661525726, 0.2563480734825134, 0.0959063321352005, 0.16437889635562897, 0.0786212757229805, 0.1449020504951477, 0.21066565811634064, 0.13085688650608063, 0.2736508548259735, 0.2886795401573181, 0.27531731128692627, 0.07256165146827698, 0.19973492622375488, 0.2912576198577881, 0.055711328983306885, 0.2062126249074936, 0.31172358989715576, 0.8029916882514954, 0.13985642790794373, 0.22147177159786224, 0.1700667440891266, 0.19009031355381012, 0.22044803202152252, 0.1561809629201889]",292.2516100406647,1.3815373412811953,0.9,7.5
